label,text
0,Running 10 mins late. Sorry!
0,Tom am late. I will be there at
1,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
0,I'll be there in 10 minutes. See you!
0,Happy Christmas! Hope you have a great day!
1,£900 prize reward Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
0,Its sarcasm.. .nt scarcasim
0,Ok. I Pete for money how far
0,Where are you? We've been waiting.
0,Already home. How about you?
0,Raj know you are serving. I mean what are you doing now.
1,Your reward of £250 Tesco voucher is waiting! Do not ignore this message. Call 08452810071 before end of month.
0,Some of them told accenture is not confirm. Is it true.
0,Lena came hostel. I m going to sleep. Plz call me up before class. Hrishi.
0,The meeting is at tomorrow morning. Don't be late!
0,"chile, please! It's only a  &lt;DECIMAL&gt;  hour drive for me. I come down all the time and will be subletting feb-april for audition season."
0,Are you at the gym yet? I'm heading out now.
1,ALERT: You are owed a tax refund of £500. Apply now at www.txtthem.com or call 09065989182.
0,It was great seeing you today!
0,"How Mia has it been since you screamed, princess?"
0,Check wid corect speling i.e. Sarcasm
0,I'll be there soon. See you!
0,Not course. Only maths one day one chapter with in one month we can finish.
0,Oh ho. Is this the first time u use these type of words
1,a weekend break for two Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
0,Pls confirm the time to collect the cheque.
0,Do Chloe know where my lab goggles went
0,Good night! Sleep well Jake.
0,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
0,Depends on where u going lor.
0,Hello! What are you up to?
0,Lol they were mad at first but then they woke up and gave in.
0,Call me when you get a chance.
0,The meeting is at at 7. Don't be late!
0,Kevin did I wake up on my own &gt;:(
1,CLAIM your FREE camera phone worth £750! Text WINNER to 82277. 18+ only.
0,Can we reschedule to this evening?
0,Are you in the meeting yet? I'm heading out now.
0,Yes Yo think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
0,Got it. Will do.
1,£250 Tesco voucher are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0,Got your wallet. Thanks!
0,&lt;#&gt; great Hi xmas tree burning update: you can totally see stars here
0,Just finished work. Exhausted. I'm proud of you.
1,WIN a £750 shopping spree! Text PRIZE to 86688 now. Ends this Friday. T&Cs apply.
1,A £400 £1000 cash REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
0,I'll be there in an hour. See you!
0,Got your email. Thanks!
0,Just saw your message. On it
0,"Sorry, was busy. What's up?"
0,"Hey Priya, grab some milk"
0,Yo don't remember that old commercial?
0,"Sorry, was busy. What's up?"
0,"Hey n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
0,He's just Sam worry for nothing. And he won't give you money its no use.
0,Sounds good to me! See you there.
0,On my way home. Should be back after work.
0,Raj si. I think ill go make those oreo truffles.
0,It was great seeing you today!
1,"URGENT! Your mobile a brand new iPhone awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011"
0,Did you get my keys?
0,Sam says hi btw.
1,You have 4 unclaimed messages. Call 07749741378 to hear them. Cost: 150p/min.
0,If Hey was I wasn't paying attention
0,Running 10 mins late. Sorry!
0,"I guess you could be as good an excuse as any, lol."
0,Can't talk right now. Will call you around noon.
0,I'll be there at 8:30. See you!
0,Ok I'll come over in 10 minutes. Is that fine?
0,"Yo of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park."
0,Your gonna Hello the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.
0,Chloe you like Italian food?
0,Finished Aisha where are you.
0,"No Good morning blankets are sufficient, thx"
0,You should Good morning now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|
0,Dear Lena you. Are you ok?
0,Marcus what this da.. Can i send my resume to this id.
0,Thx. All Hi be well in a few months
0,"Although Morning told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
0,Sounds good to me! See you there.
0,Where are you? We've been waiting.
0,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
0,On my way home. Should be back around noon.
0,Are you outside yet? I'm heading out now.
0,Do u Yo waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
0,Will be Mia around 4 pm. Now i am going hospital.
0,Of cos Sup lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
1,gift voucher cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
0,I'll be there later. See you!
0,Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?
0,Miss you! When are you coming back?
0,Exactly. Anyways Luke far. Is jide her to study or just visiting
0,I went to ur hon lab but no one is there.
0,It was great seeing you today!
1,You have £1000 cash a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
0,Ok I'll come over later. Is that fine?
0,Can we reschedule to around noon?
0,On my way home. Should be back next week.
0,Good night! Sleep well Tom.
0,Now am Lena call me pa.
1,LAST CHANCE: 90% off everything. Use code PRIZE. Offer ends 30/11.
0,"Response is Dan of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care"
0,Are you there yet yet? I'm heading out now.
0,Already home. How about you?
0,Hello e best 4 ur driving tmr :-)
0,Ok I'll come over after work. Is that fine?
0,Ok lar... joking only
1,Ur cash-balance €1500 cash currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
0,Hahaha..use your brain dear
0,Also Wei you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
1,3 voicemails waiting. Call 08000930705 to retrieve. Cost 50p per minute.
0,Do you want anything from the shops?
0,Can't talk right now. Will call you at 7.
0,Got it. Will do.
0,Just finished work. Exhausted. you're awesome.
0,Where are you? We've been waiting.
0,Thanks for the invite. Really appreciate it.
1,Your parcel could not be delivered. Schedule redelivery at www.l-11.com to avoid return.
0,It was great seeing you today!
0,Let me know when you're back.
0,Yes. Last practice
0,I'm on my way. Be there in 10.
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.
0,I Hello but too early lei... Me outside now wun b home so early... Neva mind then...
1,"camera phone Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
0,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
0,Emma again... It's e one next to escalator...
0,At home also.
1,Congratulations! You've won 2 VIP tickets in our prize draw. Call 08712101358 within 48hrs to claim.
0,No message..no responce..what happend?
0,Sorry Emma i will call you tomorrow. senthil.hsbc
1,Your parcel could not be delivered. Schedule redelivery at www.win-prize.co.uk to avoid return.
0,On my way home. Should be back tomorrow morning.
0,make Dan 3! 4 fucks sake?! x
0,On my way home. Should be back in an hour.
1,You've been chosen to receive a FREE designer watch upgrade! Call 09064019788 or visit www.smsclub.mobi.
0,Got it. Will do.
0,The meeting is at after work. Don't be late!
0,We should catch up soon. It's been ages!
0,Have you eaten yet? Want to grab something?
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
1,Your reward of a luxury holiday is waiting! Do not ignore this message. Call 08715203028 before 01/01.
0,Call me when you get a chance.
1,Refused a movie pass Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
0,On my way home. Should be back around noon.
0,Marcus if I'm that desperate I'll just call armand again
1,You have 3 unclaimed messages. Call 09064019788 to hear them. Cost: 75p/min.
0,This girl Lena not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
0,Ok I'll come over by 5pm. Is that fine?
0,Call me when you get a chance.
1,LAST CHANCE: 75% off everything. Use code WIN. Offer ends 29/03.
0,Got it. Will do.
0,Ha... Good morning jus ate honey ar? So sweet...
0,Can't talk right now. Will call you at 8:30.
0,Ok i Luke talk to him
0,Got it. Will do.
0,Dinner at the restaurant round the corner at in 10 minutes?
0,"Sure, that works for me at 7."
0,at Nadia b downs &amp; fletcher now
0,Are you done yet? I'm heading out now.
0,Where are you? We've been waiting.
0,Jake you say what happen
0,We Morning in the next &lt;#&gt; mins
0,Thanks for the invite. Really appreciate it.
0,Just wanted to say could be worse.
0,Just saw your message. Let me get back to you
0,What happened in interview?
0,Yeah whatever lol
0,And I don't plan on staying the night but I prolly won't be back til late
0,Dinner at the food court at next week?
0,Can you reply to him? Let me know.
0,Baaaaabe! I Tom youuuuu ! Where are you ? I have to go and teach my class at 5 ...
0,Did you Wei making another butt.
0,Dinner at Pizza Hut at tonight?
0,I was just thinking about you. Hope all is well.
0,Can you take out the trash? Let me know.
0,Chris abt making some of the pics bigger?
0,Ok.ok ok..then..whats ur todays plan
0,"Hello baby, Luke you get back to your mom's ? Are you setting up the computer now ? Filling your belly ? How goes it loverboy ? I miss you already ... *sighs*"
0,The meeting is at by 5pm. Don't be late!
0,I probably Pete eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
0,Sounds good to me! See you there.
0,U sleeping Marcus Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
0,Hi ic. I thought you meant mary jane.
0,Ok lar... I'll figure it out
0,I'll pick up charger from the store. Need anything else?
0,Do you want anything from the shops?
0,I was just thinking about you. Hope all is well.
0,Appt Hi at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
0,Don't forget we have the game around noon.
0,"Wei no flash me now. If you go call me, call me. How madam. Take care oh."
0,I'm leaving my house now.
0,Lol yeah you know how it is
0,Haha... They cant what... At the most tmr forfeit... haha so how?
0,"That's what Chloe love to hear :V see you sundayish, then"
0,On my way home. Should be back in an hour.
0,Priya my dear doing? Sleeping ah?
1,gift voucher message is brought to you by GMW Ltd. and is not connected to the
0,Aight should Hi just plan to come up later tonight?
0,Thanks for the food. Really appreciate it.
0,"Abeg, make Aisha But its a start. Are you using it to get sponsors for the next event?"
0,Just wanted to say I'm doing great.
0,Now Lena free call me pa.
0,I'll pick up document from the store. Need anything else?
0,No Pete yet. What are you doing ?
1,"For ur ringtone to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
0,Let me know when you're there.
0,I was just thinking about you. Hope all is well.
0,I'll pick up bag from the store. Need anything else?
0,Got it. Will do.
0,I Hiya to project centre
0,Dinner at Pizza Hut at next week?
0,Kevin da. I gone mad so many pending works what to do.
