text,label
Kaçırmayın! Yaz indirimleri başladı. En sevdiğiniz markalarda %50'ye varan indirimler. Stoklar tükenmeden sepetinizi doldurun!,0
"Canım ailem, bugün sizinle bir araya gelmek harika. Akşam yemeğinde görüşmek üzere, sizi çok özledim!",0
Jandarma Genel Komutanlığı: Ülke genelinde kayıp ihbarları üzerine yapılan operasyonlarda önemli sonuçlar alındı.,0
Adalet Bakanlığı'ndan önemli duyuru: Vatandaşlarımızın haklarını daha iyi koruyacak yeni düzenlemeler yürürlüğe girdi.,0
Kredi kartınızın limitini yükseltmek için hemen başvuruda bulunun. Daha fazla harcama gücü sizinle!,0
Giriş güvenlik kodunuz: 875432. Bu kodu telefonunuzu kullanmadığınız sürece kimseye vermeyiniz.,0
"Canlı maç izle, bahis yap, kazan! En yüksek oranlar ve en hızlı ödeme sistemi burada. Hemen şimdi katıl!",1
Hesabınıza para transferi başarıyla gerçekleşti. Gönderen: Ahmet Yılmaz. Detaylar için lütfen dekontunuzu kontrol edin.,0
"Kıymetli müşterimiz, banka hesabınızla ilgili güvenlik uyarısı. Lütfen şifrenizi kimseyle paylaşmayın.",0
Sağlık Bakanlığı: Mevsimsel grip salgınına karşı dikkatli olun. Hijyen kurallarına uyun.,0
Yepyeni koleksiyonumuz geldi! Moda trendlerini yakından takip edin. İlk alışverişinize özel %15 indirim!,0
"Sevgilim, seninle konuşmak bana her zaman iyi geliyor. Bu akşamki buluşmamızı iple çekiyorum.",0
Emniyet Genel Müdürlüğü: Trafik kurallarına uyarak hem kendi can güvenliğinizi hem de sevdiklerinizin can güvenliğini sağlayın.,0
Yüksek Mahkeme'den önemli açıklama: Yeni yasal düzenlemelerle ilgili detaylar web sitemizde yayınlanmıştır.,0
Kredi kartı borcunuzun son ödeme tarihi yaklaşmaktadır. Ödeme yapmayı unutmayınız.,0
Hesabınıza giriş yapmak için doğrulama kodunuz: 123456. Bu kodu başka kimseyle paylaşmayınız.,0
Şampiyonlar Ligi'nde büyük maç heyecanı! Özel oranlarla bahis yapma fırsatını kaçırma!,1
Hesabınızda olağandışı bir işlem tespit edildi. Lütfen hesabınızı korumak için hemen onaylayın.,0
Yeni kredi kartınız onaylandı! Kartınız en kısa sürede adresinize teslim edilecektir.,0
Tarım ve Orman Bakanlığı: Buğday ekim sezonu başladı. Çiftçilerimize bol bereketli bir sezon dileriz.,0
Sadece bugün geçerli! Tüm ürünlerde ekstra %10 indirim kuponu. Hemen kullanın!,0
"Arkadaşım, nasılsın? Uzun zamandır görüşemedik. Bu hafta sonu buluşalım mı?",0
Milli Savunma Bakanlığı: Sınır güvenliğimiz en üst düzeyde sağlanmaktadır.,0
Yükseköğretim Kurulu: Üniversite kayıtları için son başvuru tarihi uzatıldı.,0
Kısa vadeli ihtiyaçlarınız için ihtiyaç kredisi fırsatları! Detaylı bilgi için şubelerimize uğrayın.,0
Hesabınıza giriş için tek kullanımlık şifreniz: 987654. Bu şifreyi kimseyle paylaşmayın.,0
Casino'da şansını dene! Slot oyunlarında devasa ikramiyeler seni bekliyor. Hemen oyna!,1
Kredi kartı harcamalarınızla ilgili bilgi: Son 24 saatte yapılan harcamalarınızın özeti ektedir.,0
Banka hesabınızda şüpheli bir giriş denemesi oldu. Hesabınızı güvence altına almak için lütfen bu mesajı yanıtlayın.,0
Çevre ve Şehircilik Bakanlığı: Atık yönetimi konusunda yeni düzenlemeler getirilmiştir.,0
"Teknoloji ürünlerinde inanılmaz fırsatlar! Laptop, telefon ve daha fazlası indirimde.",0
"Canım annem, nasılsın? Yarın seni ziyarete geleceğim. Özledim!",0
Bilgi Teknolojileri ve İletişim Kurumu: Siber güvenlik tehditlerine karşı alınan önlemler artırıldı.,0
Devlet Hava Meydanları İşletmesi: Havalimanlarındaki yeni güvenlik prosedürleri hakkında bilgilendirme.,0
Kredi kartı başvurunuz incelenmektedir. Sonuç en kısa sürede tarafınıza bildirilecektir.,0
Hesabınız için doğrulama kodu: 543210. Bu kodu asla kimseyle paylaşmayın.,0
En popüler maçlara özel bonuslar! Spor bahislerinde kazanma şansını yakala!,1
Hesabınızın güvenliği için son ekstreniz tarafınıza e-posta ile gönderilmiştir.,0
Kredi kartı limit artırım talebiniz onaylanmıştır. Yeni limitiniz hayırlı olsun.,0
Milli Eğitim Bakanlığı: Sınav sonuçları için geri sayım başladı. Öğrencilerimize başarılar dileriz.,0
Bahar indirimleri başladı! Giyimden elektroniğe her şey uygun fiyatlarla.,0
"Canım kardeşim, nasılsın? Seni çok özledim. En kısa zamanda görüşelim.",0
Sanayi ve Teknoloji Bakanlığı: Yerli otomobil projemizde önemli gelişmeler kaydedildi.,0
Ulaştırma ve Altyapı Bakanlığı: Yeni otoyol projemiz tamamlanmak üzere.,0
Hesabınızda beklenmedik bir durum oluştu. Detaylar için lütfen bankamızla iletişime geçin.,0
Giriş güvenlik kodunuz: 765432. Bu kodu kimseyle paylaşmayın.,0
Canlı bahis heyecanı dorukta! Anlık oranlarla kazanmaya başla!,1
Kredi kartınızın sanal POS özelliği aktif edildi. Güvenli alışverişler dileriz.,0
Yeni kredi kartı başvurunuz olumlu sonuçlandı. Kartınız kurye ile gönderilecektir.,0
Kültür ve Turizm Bakanlığı: Sanat etkinlikleri kapsamında yeni sergiler açıldı.,0
Flaş kampanya! Tüm ürünlerde geçerli %20 indirim. Sadece bu hafta sonu!,0
"Selam, nasılsın? Seni çok özledim. Bu akşam film izlemeye ne dersin?",0
Dışişleri Bakanlığı: Uluslararası zirveye katılım sağlandı.,0
Enerji ve Tabii Kaynaklar Bakanlığı: Yenilenebilir enerji projelerine destek artıyor.,0
Kredi kartınızın dönem borcu ödenmiştir. Teşekkür ederiz.,0
Hesabınıza giriş için doğrulama kodu: 234567. Bu kodu kimseye vermeyin.,0
"Futbol, basketbol, tenis! Her spor dalında bahis seçenekleri. Hemen katıl!",1
"Kıymetli müşterimiz, hesap hareketleriniz hakkında bilgilendirme SMS'i gönderilmiştir.",0
Acil durumda kullanmak üzere yedek kredi kartı bilgilerinizi güncelleyin.,0
Adalet Bakanlığı: Yeni adli yıl açılış töreni hakkında duyuru.,0
Giyimde sezon sonu indirimi! En trend parçalar %70'e varan indirimlerle.,0
"Canım ailem, sizi çok seviyorum. En kısa zamanda hep birlikte olalım.",0
Çalışma ve Sosyal Güvenlik Bakanlığı: Yeni istihdam teşvikleri hakkında bilgi.,0
Gümrük ve Ticaret Bakanlığı: Tüketici hakları konusunda bilgilendirme.,0
Kredi kartı ekstrenizde gecikme bulunmaktadır. Lütfen ödemenizi acilen yapın.,0
Mobil bankacılık giriş kodunuz: 345678. Bu kodu kimseyle paylaşmayınız.,0
Casino'da şansını dene! Jackpot oyunlarında büyük ikramiyeler seni bekliyor!,1
Hesabınıza gelen havale başarıyla işlenmiştir. Gönderen: Ayşe Demir.,0
Kredi kartınızın güvenlik ayarları güncellenmiştir. Sorunsuz kullanım dileriz.,0
Milli Savunma Bakanlığı'ndan önemli açıklama: Sınır ötesi harekat başarıyla tamamlandı.,0
"Elektronik ürünlerde dev kampanya! Akıllı telefonlar, bilgisayarlar indirimde!",0
"Canım arkadaşım, seni çok özledim. Ne zaman buluşuyoruz?",0
Sağlık Bakanlığı: Aşılama programı kapsamında yeni duyurular yapıldı.,0
Yüksek Mahkeme'den açıklama: Yeni kanun teklifi hakkında detaylar.,0
Kredi kartınızla ilgili son ödeme tarihi bilgisi: [Tarih]. Ödemeyi unutmayınız.,0
Giriş kodunuz: 456789. Bu kodu kimseye vermeyin.,0
"Canlı bahis siteleri arasında en iyi oranlar! Hemen üye ol, kazanmaya başla!",1
Hesabınıza yapılan son para transferi hakkında bilgi mesajı.,0
Kredi kartı borcunuzun tamamını ödemeniz gerekmektedir.,0
Tarım ve Orman Bakanlığı: Orman yangınlarıyla mücadele kapsamında alınan önlemler.,0
Harika fırsatlar! Yeni sezon ürünlerinde %40'a varan indirimler.,0
"Sevdiklerim, sizi çok seviyorum. Her zaman yanınızdayım.",0
Emniyet Genel Müdürlüğü: Dolandırıcılık olaylarına karşı dikkatli olun.,0
Enerji ve Tabii Kaynaklar Bakanlığı: Doğalgaz fiyatlarındaki son durum.,0
Kredi kartınızın son ekstresi mail adresinize gönderilmiştir. Kontrol edebilirsiniz.,0
Hesabınıza giriş için doğrulama kodu: 678901. Bu kodu kimseyle paylaşmayın.,0
"Spor bahislerinde kazanmak için tek adres! Yüksek oranlar, hızlı ödeme!",1
Kredi kartı bilgilerinizi güncel tutmanız önemlidir.,0
Yeni kredi kartı kampanyamız hakkında bilgi almak için tıklayın.,0
Sağlık Bakanlığı'ndan corona virüsü uyarıları: Maske ve mesafe kurallarına uyun.,0
Online alışverişte kaçırılmayacak fırsatlar! Siparişinizi hemen verin.,0
"Canım ailem, bu hafta sonu hep birlikte tatil yapalım mı?",0
Sanayi ve Teknoloji Bakanlığı: Yeni teknoloji girişimlerine destek veriliyor.,0
Ulaştırma ve Altyapı Bakanlığı: Demiryolu projelerinde son gelişmeler.,0
Kredi kartınızın limiti dolmak üzere. Limit artırımı için başvurun.,0
Giriş güvenlik kodu: 890123. Bu kodu kimseye vermeyin.,0
"Merhaba [Adınız], banka hesabınızla ilgili önemli bir bilgilendirme bulunmaktadır. Detaylar için lütfen mobil uygulamamızı kontrol edin.",0
"PTT'den yapılan duyuruya göre, kargo ücretlerinde güncelleme yapılmıştır. Güncel tarifeler için web sitemizi ziyaret edebilirsiniz.",0
Hesabınıza giriş yapmak için doğrulama kodunuz: 789123. Bu kodu kimseyle paylaşmayın.,0
Yatırım fırsatları hakkında bilgi almak için bize ulaşın. Yüksek kazanç potansiyeli sizleri bekliyor!,0
"Sevgili kocam, akşam yemeğini hazırladım. Seni seviyorum, en kısa zamanda eve gelmeni bekliyorum.",0
Vergi dairesinden yapılan bilgilendirme: Vergi beyannamesi son ödeme tarihi yaklaşmaktadır. Gerekli işlemleri tamamlamanız önemle rica olunur.,0
Hesabınızda şüpheli işlem tespit edildi. Lütfen hemen 0850 XXX XXX numaralı çağrı merkezimizi arayarak hesabınızı güvence altına alın.,1
Yeni sezon ürünlerimiz stoklarda! Kaçırmamak için hemen shopier.com/magazaadi adresini ziyaret edin ve %20 indirimden faydalanın.,0
"Canım ailem, nasılsınız? Yarın akşam hep birlikte aile yemeği için toplanıyoruz. Herkesin katılımını bekliyorum.",0
Doğrulama kodunuz: 123456. Bu kodu yalnızca kendi hesabınıza giriş yaparken kullanın. Başka bir amaçla kullanmayınız.,0
Banka hesap özetiniz e-posta adresinize gönderilmiştir. Lütfen kontrol ediniz. Herhangi bir sorunuz olursa bizimle iletişime geçebilirsiniz.,0
T.C. Kimlik ve Pasaport başvurularınız için randevu sistemi güncellenmiştir. E-devlet üzerinden giriş yaparak randevu alabilirsiniz.,0
"Kazanan siz olun! En yüksek oranlarla bahis yapma fırsatını kaçırmayın. Hemen üye ol, bonusları kap!",1
Siparişiniz kargoya verildi! Sipariş takip numaranız: XYZ123. Teslimat bilgileri için kargo firması ile iletişime geçebilirsiniz.,0
Tatil planlarınız için harika fırsatlar! Erken rezervasyon indirimlerini kaçırmayın. Detaylar için web sitemizi ziyaret edin.,0
"Merhaba [Kız Kardeş Adı], nasılsın? Bu hafta sonu seninle buluşmak istiyorum, müsait misin?",0
Önemli duyuru: Koronavirüs tedbirleri kapsamında toplu taşıma kullanım kuralları güncellenmiştir. Bilgilerinize.,0
Kredi kartınızın limiti dolmak üzere. Acil işlem yapmanız gerekebilir. Detaylar için müşteri hizmetlerimizle iletişime geçin.,1
"Günlük canlı bahis oranlarımızı kaçırma! En popüler maçlar, en iyi kazançlar. Hemen oyna, farkı yaşa!",1
Siparişiniz hazırlanıyor! Sipariş kodunuz: 987ABC. En kısa sürede teslimat için çalışıyoruz.,0
E-devlet şifreniz başarıyla sıfırlandı. Yeni şifreniz ile giriş yapabilirsiniz. Dikkatli kullanınız.,0
Acil para ihtiyacınız mı var? Kolay kredi başvurusu için hemen web sitemizi ziyaret edin. Hızlı onay garantisi!,1
Doğrulama kodunuz: 555666. Bu kod sadece bir kerelik kullanım içindir.,0
"Arkadaşım [Arkadaş Adı], nasılsın? Yeni bir film çıktığını duydum, izlemeye gidelim mi?",0
Tebrikler! Milli Piyango'dan büyük ikramiye kazandınız. Ödülünüzü almak için hemen acilnumara.com adresini ziyaret edin.,1
Giyim mağazamızda %50'ye varan indirim! Sezonun en trend parçaları sizleri bekliyor. Stoklar tükenmeden alın!,0
Banka hesabınıza tanımlanan yüksek faizli yatırım fırsatını değerlendirin. Detaylı bilgi için şubemize bekleriz.,0
SGK'dan önemli bilgilendirme: Prim borcu olan vatandaşlarımızın dikkatine! Son ödeme tarihi yaklaşmaktadır.,0
"Hesabınızın güvenliği için giriş denemesi yapıldı. Bu siz değilseniz, lütfen hemen şifrenizi değiştirin.",0
Doğrulama kodu: 987654. Uygulamaya giriş yaparken bu kodu kullanın.,0
"Merhaba, yaklaşan doğum gününüz için size özel sürprizlerimiz var. Detayları öğrenmek için tıklayın!",0
"Sevgili annem, nasılsın? Bu akşam seninle görüntülü konuşmak istiyorum, müsait misin?",0
Acil! Hesap bilgilerinizi güncellemeniz gerekiyor. Lütfen bu linke tıklayarak bilgilerinizi doğrulayın.,1
Kaçırılmayacak bahis oranları! Günün maçlarına özel promosyonlar. Hemen oynamaya başla!,1
E-devlet üzerinden verilen hizmetlerde geçici bir kesinti yaşanacaktır. Anlayışınız için teşekkür ederiz.,0
"Alışveriş sepetinizde unutulan ürünler var! Hemen tamamlayın, kaçırmayın.",0
Doğrulama kodunuz: 112233. Bu kodu kimseyle paylaşmayın ve bu mesaja yanıt vermeyin.,0
"Canım [Eş Adı], bugünü seninle geçirmek bana çok iyi geldi. Seni çok seviyorum.",0
Kredi kartı ekstreniz hazır. Ödeme son tarihi 25'i. Kalan borcunuzu öğrenmek için mobil uygulamamızı kullanın.,0
Polis teşkilatından yapılan duyuru: Trafik denetimleri sıklaştırılmıştır. Lütfen hız kurallarına uyun.,0
Bomba bahisler geliyor! En yüksek oranlarla kazanma şansı. Hemen kaydol!,1
Yeni koleksiyonumuz çıktı! Modanın en trend parçaları şimdi mağazamızda. Acele edin!,0
Hesabınıza para gönderilmiştir. İşlem referans numarası: 123456789. Detaylar için banka mobil uygulamanızı kontrol edin.,0
E-devlet şifrenizi başka biriyle paylaşmanız suçtur. Lütfen şifrenizi güvende tutun.,0
Doğrulama kodunuz: 777888. Bu kodu 5 dakika içinde kullanmanız gerekmektedir.,0
"Kardeşim [Kardeş Adı], nasılsın? Okul durumun nasıl? Seni merak ettim.",0
Bahis yaparak para kazanmak ister misiniz? En güvenilir siteler için hemen tıklayın!,1
Siparişinizdeki bir ürün stokta kalmadı. Alternatif ürünler veya para iadesi için lütfen bizimle iletişime geçin.,0
Kredi kartı bilgileriniz çalınmış olabilir! Hesabınızı hemen bloke etmek için bu numarayı arayın.,1
Devlet destekli hibeler hakkında bilgi almak için ilgili bakanlığın web sitesini ziyaret edin.,0
Doğrulama kodu: 334455. Giriş işleminizi tamamlamak için bu kodu giriniz.,0
"Merhaba [Komşu Adı], nasılsınız? Yarın bahçede buluşup kahve içmeye ne dersiniz?",0
Çekiliş kazandınız! Telefonunuzu almak için T.C. kimlik numaranızı ve adresinizi bu linke girin.,1
100 TL ve üzeri alışverişlerde ücretsiz kargo fırsatı! Bu kampanyayı kaçırmayın.,0
Hesabınızdan şüpheli bir para çekme işlemi gerçekleşti. Onaylamak veya reddetmek için mobil bankacılığınızı kontrol edin.,0
Tapu ve Kadastro Müdürlüğü'nden bilgilendirme: Tapu devir işlemleri için yeni prosedürler yürürlüğe girmiştir.,0
Doğrulama kodu: 667788. Bu kod sadece sizin için geçerlidir.,0
"Canım [Kuzen Adı], nasılsın? Seneye hep birlikte tatile çıkmayı planlıyoruz, var mısın?",0
Günlük kazanç fırsatları! Spor bahislerinde yüksek oranlar sizi bekliyor. Hemen üye ol!,1
Siparişinizin kargo takibini sitemizden yapabilirsiniz. Kargo takip numaranız: TRACK123.,0
Banka hesap numaranız değişmiştir. Yeni hesap bilgilerinizi öğrenmek için lütfen müşteri hizmetlerimizi arayın.,1
İşkur'dan yapılan duyuru: Yeni iş ilanları yayınlanmıştır. Başvurularınızı online olarak yapabilirsiniz.,0
Doğrulama kodu: 990011. Lütfen bu kodu kimseyle paylaşmayın.,0
"Merhaba [Öğretmen Adı], nasılsınız? Öğrencilerimizle ilgili görüşmek için müsait misiniz?",0
Bedava para! Hemen şimdi bu linke tıklayın ve sürpriz hediyenizi alın.,1
İndirim kuponunuzu kullanmayı unutmayın! Son gün 31 Aralık.,0
Banka hesabınız bloke edilmiştir. Hesabınızı tekrar aktif hale getirmek için hemen bu numarayı arayın.,1
E-devlet üzerinden yapacağınız işlemlerde kimlik doğrulama zorunlu hale gelmiştir.,0
Doğrulama kodu: 223344. Güvenliğiniz için bu kodu girmelisiniz.,0
"Canım [Çocuk Adı], okulun bitti mi? Seni almaya geliyorum.",0
Online bahis siteleri arasında en iyisi biziz! Hemen üye ol ve kazanmaya başla.,1
Siparişiniz onaylandı. Teşekkür ederiz!,0
Hesabınıza tanımlanan faizsiz kredi fırsatını kaçırmayın. Hemen başvurun!,0
Nüfus Müdürlüğü'nden duyuru: Kimlik kartı başvurularında randevu sistemi geçerlidir.,0
Doğrulama kodunuz: 556677. Bu kod ile hesabınıza giriş yapabilirsiniz.,0
"Sevgili [Arkadaşının Sevgilisi Adı], nasılsınız? Yeni işiniz hayırlı olsun.",0
"Casino ve slot oyunlarında rekor kazançlar! Hemen oyna, parayı kap!",1
Yeni gelen ürünlerimize göz atın! Özel tasarım ürünler şimdi stokta.,0
Banka hesabınızdan yapılan olağandışı işlem hakkında sizi bilgilendirmek istiyoruz. Lütfen en kısa sürede bizimle iletişime geçin.,0
Belediye'den duyuru: Çöp toplama saatlerinde değişiklik yapılmıştır. Bilgilerinize.,0
Doğrulama kodu: 889900. Bu kodu kimseye vermeyin.,0
"Canım [Eşinin Annesi Adı], nasılsınız? Sizi çok özledik, yakında ziyarete geleceğiz.",0
"Canlı bahis oranlarımız güncellendi! Kaçırma, hemen oyna!",1
Kış indirimleri başladı! Tüm ürünlerde %30'a varan indirim. Fırsatı kaçırma!,0
Hesabınıza para transferi başarıyla gerçekleşti. İşlem detayları için mobil bankacılığınızı kontrol ediniz.,0
Sağlık Bakanlığı'ndan önemli bilgilendirme: Mevsimsel hastalıklara karşı dikkatli olun.,0
Doğrulama kodunuz: 101010. Bu kodu kullanmak için 10 dakika süreniz var.,0
"Sevgili [Arkadaşımın Eşi Adı], nasılsınız? Haftaya bir kahve içmeye davet etmek istiyorum.",0
"Bedava bonus! Hemen üye ol, 50 TL bedava bahis kazan!",1
Siparişiniz iptal edildi. İptal nedenini öğrenmek için müşteri hizmetlerimizle iletişime geçin.,0
Banka hesabınızdan şüpheli bir işlem yapıldı. Hesabınızı korumak için hemen şifrenizi değiştirin.,1
Jandarma'dan önemli duyuru: Kırsal bölgelerde dolandırıcılık olaylarına karşı dikkatli olun.,0
Doğrulama kodu: 404040. Bu kodu başka kimseyle paylaşmayın.,0
"Canım [Baba Adı], nasılsın? Seni çok özledim, en kısa zamanda görüşmek üzere.",0
"Şans oyunlarında kazanma garantisi! Hemen kaydol, büyük ödülü kap!",1
Yeni ürünler için özel indirimler! Sadece bu hafta geçerli.,0
